"GEOID";"pop_white0";"pop_black0";"pop_asian0";"pop_other0";"pop_latino0";"p_white0";"p_black0";"p_asian0";"p_latino0";"p_other0"
"26163547200";221;3470;0;158;3;0.0573727933541018;0.900830737279335;0;0.000778816199376947;0.0410176531671859
"26163981700";0;0;0;0;0;NA;NA;NA;NA;NA
"26163981800";0;0;0;0;0;NA;NA;NA;NA;NA
"26163983600";0;0;0;0;0;NA;NA;NA;NA;NA
"26163984100";0;0;0;0;0;NA;NA;NA;NA;NA
"26163984200";0;0;0;0;0;NA;NA;NA;NA;NA
"26163985000";0;0;0;0;0;NA;NA;NA;NA;NA
"26163985100";146;311;5;0;9;0.309978768577495;0.660297239915074;0.0106157112526539;0.0191082802547771;0
"26163985200";0;0;0;0;0;NA;NA;NA;NA;NA
"26163985300";99;64;0;10;20;0.512953367875648;0.33160621761658;0;0.103626943005181;0.0518134715025907
"26163985500";0;0;0;0;0;NA;NA;NA;NA;NA
"26163985800";0;0;0;0;0;NA;NA;NA;NA;NA
"26163985900";0;0;0;0;0;NA;NA;NA;NA;NA
